actions/0/name,adm/0,adm/1,adm/2,date,schools_closed,source,sourceFull/_id,sourceFull/url,traveller_quarantine,actions/1/_id,actions/1/name,actions/2/_id,actions/2/name,border_control,actions/3/_id,actions/3/name,actions/4/_id,actions/4/name,closure_leisureandbars,lockdown,home_office,primary_residence,test_limitations,actions/5/_id,actions/5/name,actions/6/_id,actions/6/name
schools_closed,PK,,,2020-03-17T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PK,,,2020-03-18T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PK,,,2020-03-19T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PK,,,2020-03-16T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PK,,,2020-03-15T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PA,,,2020-03-20T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PA,,,2020-03-14T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PA,,,2020-03-15T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PA,,,2020-03-18T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PA,,,2020-03-17T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PA,,,2020-03-13T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PA,,,2020-03-12T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PA,,,2020-03-19T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PA,,,2020-03-16T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PE,,,2020-03-17T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PE,,,2020-03-18T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PE,,,2020-03-20T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PE,,,2020-03-19T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PE,,,2020-03-16T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PL,,,2020-03-15T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PL,,,2020-03-14T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PL,,,2020-03-17T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PL,,,2020-03-13T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PL,,,2020-03-19T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PL,,,2020-03-18T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PL,,,2020-03-16T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PL,,,2020-03-20T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,KP,,,2020-03-04T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,KP,,,2020-03-18T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,KP,,,2020-03-07T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,KP,,,2020-03-15T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,KP,,,2020-03-16T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,KP,,,2020-03-03T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,KP,,,2020-03-08T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,KP,,,2020-03-10T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,KP,,,2020-03-13T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,KP,,,2020-03-05T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,KP,,,2020-03-14T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,KP,,,2020-03-17T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,KP,,,2020-03-20T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,KP,,,2020-03-06T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,KP,,,2020-03-11T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,KP,,,2020-03-02T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,KP,,,2020-03-19T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,KP,,,2020-03-12T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,KP,,,2020-03-09T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PT,,,2020-03-16T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PT,,,2020-03-20T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PT,,,2020-03-17T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PT,,,2020-03-19T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PT,,,2020-03-18T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PY,,,2020-03-13T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PY,,,2020-03-12T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PY,,,2020-03-14T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PY,,,2020-03-15T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PY,,,2020-03-11T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PY,,,2020-03-18T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PY,,,2020-03-16T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PY,,,2020-03-17T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PY,,,2020-03-20T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PY,,,2020-03-19T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PS,,,2020-03-17T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PS,,,2020-03-18T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PS,,,2020-03-16T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PS,,,2020-03-19T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,PS,,,2020-03-20T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,QA,,,2020-03-10T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,QA,,,2020-03-11T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,QA,,,2020-03-12T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,QA,,,2020-03-15T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,QA,,,2020-03-18T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,QA,,,2020-03-16T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,QA,,,2020-03-17T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,QA,,,2020-03-20T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,QA,,,2020-03-19T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,QA,,,2020-03-14T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,QA,,,2020-03-13T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,RO,,,2020-03-17T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,RO,,,2020-03-13T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,RO,,,2020-03-12T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,RO,,,2020-03-14T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,RO,,,2020-03-20T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,RO,,,2020-03-18T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,RO,,,2020-03-16T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,RO,,,2020-03-15T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,RO,,,2020-03-11T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,RO,,,2020-03-19T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,RW,,,2020-03-20T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,RW,,,2020-03-16T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,RW,,,2020-03-18T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,RW,,,2020-03-19T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,RW,,,2020-03-17T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SA,,,2020-03-14T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SA,,,2020-03-18T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SA,,,2020-03-09T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SA,,,2020-03-19T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SA,,,2020-03-12T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SA,,,2020-03-20T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SA,,,2020-03-16T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SA,,,2020-03-17T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SA,,,2020-03-15T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SA,,,2020-03-13T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SA,,,2020-03-10T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SA,,,2020-03-11T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SD,,,2020-03-19T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SD,,,2020-03-17T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SD,,,2020-03-16T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SD,,,2020-03-18T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SD,,,2020-03-20T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SN,,,2020-03-20T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SN,,,2020-03-17T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SN,,,2020-03-19T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SN,,,2020-03-18T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SN,,,2020-03-16T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SV,,,2020-03-14T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SV,,,2020-03-19T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SV,,,2020-03-20T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SV,,,2020-03-11T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SV,,,2020-03-12T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SV,,,2020-03-17T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SV,,,2020-03-13T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SV,,,2020-03-16T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SV,,,2020-03-15T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SV,,,2020-03-18T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SO,,,2020-03-19T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SO,,,2020-03-18T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SO,,,2020-03-20T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,RS,,,2020-03-18T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,RS,,,2020-03-17T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,RS,,,2020-03-19T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,RS,,,2020-03-20T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,RS,,,2020-03-16T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,ST,,,2020-03-20T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SK,,,2020-03-19T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SK,,,2020-03-20T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SK,,,2020-03-17T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SK,,,2020-03-16T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SK,,,2020-03-18T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SI,,,2020-03-17T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SI,,,2020-03-19T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SI,,,2020-03-16T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SI,,,2020-03-18T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SI,,,2020-03-20T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SE,,,2020-03-20T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SE,,,2020-03-19T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SE,,,2020-03-18T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SY,,,2020-03-20T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SY,,,2020-03-16T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SY,,,2020-03-18T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
schools_closed,SY,,,2020-03-17T00:00:00Z,TRUE,http://www.unesco.com/,5e7668b3e04e7c3ebeceadb0,http://www.unesco.com/,,,,,,,,,,,,,,,,,,,
